[INFO] [1773345123.442113643] [line_follower_p]: Line Follower P-Controller started. Target Y: 0.0
[INFO] [1773345126.305067862] [line_follower_p]: Time:     2.86s | Actual Y: -0.218 | Steer Cmd:  0.400
[INFO] [1773345126.316061831] [line_follower_p]: Time:     2.87s | Actual Y: -0.217 | Steer Cmd:  0.400
[INFO] [1773345126.324442084] [line_follower_p]: Time:     2.88s | Actual Y: -0.216 | Steer Cmd:  0.400
[INFO] [1773345126.329969773] [line_follower_p]: Time:     2.89s | Actual Y: -0.214 | Steer Cmd:  0.400
[INFO] [1773345126.340853081] [line_follower_p]: Time:     2.90s | Actual Y: -0.213 | Steer Cmd:  0.400
[INFO] [1773345126.381862370] [line_follower_p]: Time:     2.94s | Actual Y: -0.212 | Steer Cmd:  0.400
[INFO] [1773345126.387500111] [line_follower_p]: Time:     2.94s | Actual Y: -0.210 | Steer Cmd:  0.400
[INFO] [1773345126.394895864] [line_follower_p]: Time:     2.95s | Actual Y: -0.208 | Steer Cmd:  0.400
[INFO] [1773345126.416309409] [line_follower_p]: Time:     2.97s | Actual Y: -0.206 | Steer Cmd:  0.400
[INFO] [1773345126.429725368] [line_follower_p]: Time:     2.99s | Actual Y: -0.205 | Steer Cmd:  0.400
[INFO] [1773345126.448120970] [line_follower_p]: Time:     3.00s | Actual Y: -0.202 | Steer Cmd:  0.400
[INFO] [1773345126.466533193] [line_follower_p]: Time:     3.02s | Actual Y: -0.200 | Steer Cmd:  0.400
[INFO] [1773345126.486307583] [line_follower_p]: Time:     3.04s | Actual Y: -0.198 | Steer Cmd:  0.396
[INFO] [1773345126.503017087] [line_follower_p]: Time:     3.06s | Actual Y: -0.196 | Steer Cmd:  0.392
[INFO] [1773345126.522077261] [line_follower_p]: Time:     3.08s | Actual Y: -0.195 | Steer Cmd:  0.390
[INFO] [1773345126.538142490] [line_follower_p]: Time:     3.09s | Actual Y: -0.193 | Steer Cmd:  0.387
[INFO] [1773345126.583946389] [line_follower_p]: Time:     3.14s | Actual Y: -0.193 | Steer Cmd:  0.386
[INFO] [1773345126.590151771] [line_follower_p]: Time:     3.15s | Actual Y: -0.192 | Steer Cmd:  0.383
[INFO] [1773345126.598132932] [line_follower_p]: Time:     3.15s | Actual Y: -0.191 | Steer Cmd:  0.381
[INFO] [1773345126.608194091] [line_follower_p]: Time:     3.16s | Actual Y: -0.189 | Steer Cmd:  0.378
[INFO] [1773345126.625793526] [line_follower_p]: Time:     3.18s | Actual Y: -0.188 | Steer Cmd:  0.375
[INFO] [1773345126.658346066] [line_follower_p]: Time:     3.21s | Actual Y: -0.186 | Steer Cmd:  0.372
[INFO] [1773345126.666264227] [line_follower_p]: Time:     3.22s | Actual Y: -0.185 | Steer Cmd:  0.369
[INFO] [1773345126.680808475] [line_follower_p]: Time:     3.24s | Actual Y: -0.184 | Steer Cmd:  0.367
[INFO] [1773345126.699830461] [line_follower_p]: Time:     3.25s | Actual Y: -0.182 | Steer Cmd:  0.364
[INFO] [1773345126.716635938] [line_follower_p]: Time:     3.27s | Actual Y: -0.181 | Steer Cmd:  0.362
[INFO] [1773345126.733879141] [line_follower_p]: Time:     3.29s | Actual Y: -0.179 | Steer Cmd:  0.359
[INFO] [1773345126.750291458] [line_follower_p]: Time:     3.30s | Actual Y: -0.178 | Steer Cmd:  0.356
[INFO] [1773345126.769068412] [line_follower_p]: Time:     3.32s | Actual Y: -0.176 | Steer Cmd:  0.352
[INFO] [1773345126.863227681] [line_follower_p]: Time:     3.42s | Actual Y: -0.175 | Steer Cmd:  0.350
[INFO] [1773345126.869087591] [line_follower_p]: Time:     3.42s | Actual Y: -0.173 | Steer Cmd:  0.347
[INFO] [1773345126.875863394] [line_follower_p]: Time:     3.43s | Actual Y: -0.172 | Steer Cmd:  0.344
[INFO] [1773345126.892969134] [line_follower_p]: Time:     3.45s | Actual Y: -0.170 | Steer Cmd:  0.340
[INFO] [1773345126.913679659] [line_follower_p]: Time:     3.47s | Actual Y: -0.169 | Steer Cmd:  0.337
[INFO] [1773345126.948603516] [line_follower_p]: Time:     3.50s | Actual Y: -0.168 | Steer Cmd:  0.336
[INFO] [1773345126.955249259] [line_follower_p]: Time:     3.51s | Actual Y: -0.166 | Steer Cmd:  0.332
[INFO] [1773345126.967129251] [line_follower_p]: Time:     3.52s | Actual Y: -0.164 | Steer Cmd:  0.328
[INFO] [1773345126.984967199] [line_follower_p]: Time:     3.54s | Actual Y: -0.162 | Steer Cmd:  0.324
[INFO] [1773345127.001841186] [line_follower_p]: Time:     3.56s | Actual Y: -0.161 | Steer Cmd:  0.321
[INFO] [1773345127.018639784] [line_follower_p]: Time:     3.57s | Actual Y: -0.158 | Steer Cmd:  0.317
[INFO] [1773345127.037916094] [line_follower_p]: Time:     3.59s | Actual Y: -0.157 | Steer Cmd:  0.313
[INFO] [1773345127.056181502] [line_follower_p]: Time:     3.61s | Actual Y: -0.154 | Steer Cmd:  0.309
[INFO] [1773345127.164946331] [line_follower_p]: Time:     3.72s | Actual Y: -0.153 | Steer Cmd:  0.306
[INFO] [1773345127.172111799] [line_follower_p]: Time:     3.73s | Actual Y: -0.150 | Steer Cmd:  0.301
[INFO] [1773345127.178581587] [line_follower_p]: Time:     3.73s | Actual Y: -0.148 | Steer Cmd:  0.297
[INFO] [1773345127.195280314] [line_follower_p]: Time:     3.75s | Actual Y: -0.146 | Steer Cmd:  0.292
[INFO] [1773345127.212736706] [line_follower_p]: Time:     3.77s | Actual Y: -0.144 | Steer Cmd:  0.288
[INFO] [1773345127.255577747] [line_follower_p]: Time:     3.81s | Actual Y: -0.142 | Steer Cmd:  0.284
[INFO] [1773345127.263400114] [line_follower_p]: Time:     3.82s | Actual Y: -0.140 | Steer Cmd:  0.280
[INFO] [1773345127.270371660] [line_follower_p]: Time:     3.83s | Actual Y: -0.139 | Steer Cmd:  0.277
[INFO] [1773345127.287329855] [line_follower_p]: Time:     3.84s | Actual Y: -0.137 | Steer Cmd:  0.274
[INFO] [1773345127.305219782] [line_follower_p]: Time:     3.86s | Actual Y: -0.135 | Steer Cmd:  0.270
[INFO] [1773345127.324472211] [line_follower_p]: Time:     3.88s | Actual Y: -0.134 | Steer Cmd:  0.268
[INFO] [1773345127.342295874] [line_follower_p]: Time:     3.90s | Actual Y: -0.133 | Steer Cmd:  0.265
[INFO] [1773345127.358858234] [line_follower_p]: Time:     3.91s | Actual Y: -0.131 | Steer Cmd:  0.263
[INFO] [1773345127.378077412] [line_follower_p]: Time:     3.93s | Actual Y: -0.130 | Steer Cmd:  0.260
[INFO] [1773345127.471640748] [line_follower_p]: Time:     4.03s | Actual Y: -0.130 | Steer Cmd:  0.259
[INFO] [1773345127.478465893] [line_follower_p]: Time:     4.03s | Actual Y: -0.128 | Steer Cmd:  0.257
[INFO] [1773345127.485465880] [line_follower_p]: Time:     4.04s | Actual Y: -0.127 | Steer Cmd:  0.254
[INFO] [1773345127.498563858] [line_follower_p]: Time:     4.05s | Actual Y: -0.126 | Steer Cmd:  0.251
[INFO] [1773345127.516727594] [line_follower_p]: Time:     4.07s | Actual Y: -0.125 | Steer Cmd:  0.249
[INFO] [1773345127.561876706] [line_follower_p]: Time:     4.12s | Actual Y: -0.123 | Steer Cmd:  0.246
[INFO] [1773345127.571885959] [line_follower_p]: Time:     4.13s | Actual Y: -0.122 | Steer Cmd:  0.244
[INFO] [1773345127.578856685] [line_follower_p]: Time:     4.13s | Actual Y: -0.121 | Steer Cmd:  0.242
[INFO] [1773345127.594378722] [line_follower_p]: Time:     4.15s | Actual Y: -0.119 | Steer Cmd:  0.239
[INFO] [1773345127.611953608] [line_follower_p]: Time:     4.17s | Actual Y: -0.118 | Steer Cmd:  0.235
[INFO] [1773345127.632833405] [line_follower_p]: Time:     4.19s | Actual Y: -0.116 | Steer Cmd:  0.231
[INFO] [1773345127.648164570] [line_follower_p]: Time:     4.20s | Actual Y: -0.114 | Steer Cmd:  0.229
[INFO] [1773345127.667368355] [line_follower_p]: Time:     4.22s | Actual Y: -0.113 | Steer Cmd:  0.226
[INFO] [1773345127.682732851] [line_follower_p]: Time:     4.24s | Actual Y: -0.111 | Steer Cmd:  0.222
[INFO] [1773345127.704085586] [line_follower_p]: Time:     4.26s | Actual Y: -0.109 | Steer Cmd:  0.218
[INFO] [1773345127.718971465] [line_follower_p]: Time:     4.27s | Actual Y: -0.108 | Steer Cmd:  0.215
[INFO] [1773345127.801542421] [line_follower_p]: Time:     4.36s | Actual Y: -0.107 | Steer Cmd:  0.214
[INFO] [1773345127.809581109] [line_follower_p]: Time:     4.36s | Actual Y: -0.105 | Steer Cmd:  0.211
[INFO] [1773345127.816215808] [line_follower_p]: Time:     4.37s | Actual Y: -0.104 | Steer Cmd:  0.208
[INFO] [1773345127.825452085] [line_follower_p]: Time:     4.38s | Actual Y: -0.103 | Steer Cmd:  0.205
[INFO] [1773345127.842167731] [line_follower_p]: Time:     4.40s | Actual Y: -0.101 | Steer Cmd:  0.202
[INFO] [1773345127.891430809] [line_follower_p]: Time:     4.45s | Actual Y: -0.099 | Steer Cmd:  0.199
[INFO] [1773345127.898802302] [line_follower_p]: Time:     4.45s | Actual Y: -0.098 | Steer Cmd:  0.196
[INFO] [1773345127.906469691] [line_follower_p]: Time:     4.46s | Actual Y: -0.097 | Steer Cmd:  0.193
[INFO] [1773345127.916329567] [line_follower_p]: Time:     4.47s | Actual Y: -0.095 | Steer Cmd:  0.190
[INFO] [1773345127.931513557] [line_follower_p]: Time:     4.49s | Actual Y: -0.094 | Steer Cmd:  0.188
